,sequence_id,id,length,type,remaining_charge,slope_angle,remaining_length,remaining_ze_length,remaining_slope_angle,speed,result
12159,4,50_Bus18_0%,144.2,-1,1.1841846152791595,0.0138687362722506,4415.5,0.0,0.0074424073864517,4.167630057803468,0.0
12160,4,51_Bus18_0%,144.2,-1,1.105614284985755,-0.0138687362722506,4271.3,0.0,0.0069833838946089,4.167630057803468,1.0
12161,4,52_Bus18_0%,196.2,-1,0.9569691513534074,-0.0050967958250549,4127.1,0.0,0.0071285060538054,7.083032490974729,1.0
12162,4,53_Bus18_0%,406.9,-1,0.5074900785632379,0.0,3930.9,0.0,0.0077225482249558,8.942857142857143,1.0
12163,4,54_Bus18_0%,451.7,-1,0.7646598033026766,0.0022138551389888,3523.9999999999995,0.0,0.0082233385054983,10.289293849658314,0.0
12164,4,55_Bus18_0%,370.2,-1,0.9742864062568488,0.0108045498317824,3072.3,0.0,0.0079652173728699,9.11822660098522,0.0
12165,4,56_Bus18_0%,502.4,-1,0.5211393775499399,-0.0059712666080619,2702.0999999999995,0.0,0.0081867674578486,8.955436720142602,1.0
12166,4,57_Bus18_0%,290.0,-1,0.6728450634121032,-0.0034482621948027,2199.7000000000003,0.0,0.0087790806157293,8.656716417910447,0.0
12167,4,58_Bus18_0%,515.4,-1,0.0315396766328734,-0.0019402381551383,1909.7,0.0,0.0097560581100995,11.131749460043196,1.0
12168,4,59_Bus18_0%,207.0,-1,0.0315396766328734,0.0,1394.3,0.0,0.0113820677951161,10.0,0.0
12169,4,60_Bus18_0%,220.5,-1,0.0632399666261959,-0.0045351163003657,1187.3,0.0,0.0127514580940661,11.136363636363637,1.0
12170,4,61_Bus18_0%,329.5,-1,0.0632399666261959,0.0030348920479763,966.8,0.0,0.0151805996055886,11.057046979865772,0.0
12171,4,62_Bus18_0%,116.5,-1,0.2112299616492183,0.0,637.3000000000001,0.0,0.0202407994741182,2.703016241299304,1.0
12172,4,63_Bus18_0%,411.6,-1,0.2112299616492183,0.0097178670633792,520.8000000000001,0.0,0.0255022656794877,8.134387351778656,0.0
12173,4,64_Bus18_0%,109.2,-1,0.0349493234817887,0.0274656190643717,109.2,0.0,0.0235389122946038,4.569037656903766,1.0
12174,4,65_Bus18_0%,339.8,-1,0.0004150402302884,0.0235389122946038,0.0,0.0,0.0,7.339092872570195,0.0
12175,79,0_Bus18_15%,241.3,-1,8.717401684557114,-0.0248601901821683,20948.0,2868.1,0.0078528923685268,11.068807339449542,1.0
12176,79,1_Bus18_15%,196.8,-1,8.486081904824072,-0.0406280376813731,20706.7,2868.1,0.0073407807230136,10.63783783783784,1.0
12177,79,2_Bus18_15%,307.4,-1,8.328166151235225,-0.0032530789606048,20509.9,2868.1,0.0074056648779725,11.057553956834532,1.0
12178,79,3_Bus18_15%,169.0,-1,7.864331124304388,-0.0059170907060273,20202.5,2868.1,0.0074296741388103,11.045751633986928,1.0
12179,79,4_Bus18_15%,393.2,-1,7.652076406762532,0.0,20033.5,2868.1,0.0075514720755121,11.107344632768362,1.0
12180,79,5_Bus18_15%,213.1,-1,7.267700315604249,-0.00469259812215,19640.3,2868.1,0.0075991199747348,8.66260162601626,1.0
12181,79,6_Bus18_15%,212.7,1,7.020390120643192,0.0094026377993459,19427.2,2655.4000000000005,0.0075685518760126,8.576612903225806,1.0
12182,79,7_Bus18_15%,187.1,-1,7.020390120643192,0.0053446845435466,19214.5,2655.4000000000005,0.0076068944162275,11.071005917159765,0.0
12183,79,8_Bus18_15%,155.1,1,7.133467204100331,0.0,19027.4,2500.3,0.0077403487042315,11.078571428571427,1.0
12184,79,9_Bus18_15%,320.6,-1,7.366475321018146,0.0062382222592682,18872.300000000003,2500.3,0.0077671723907487,9.77439024390244,0.0
12185,79,10_Bus18_15%,573.7,-1,7.533914246826471,0.0052291662119067,18551.7,2500.3,0.0078133179576368,8.640060240963855,0.0
12186,79,11_Bus18_15%,364.5,-1,7.371833923350433,-0.0137165608303569,17978.0,2500.3,0.007703998645179,8.418013856812934,1.0
12187,79,12_Bus18_15%,318.3,-1,7.604492682162319,-0.0062832977695365,17613.499999999996,2500.3,0.0077308043220779,10.470394736842106,0.0
12188,79,13_Bus18_15%,961.3,-1,7.861277784546812,0.0020805129660976,17295.2,2500.3,0.0078394637712314,10.849887133182843,0.0
